,Strength,MSE,Method,A,A0,A1
4125,5.875,2.117614560897301,par10,[5.58962359 5.53394426],5.589623592953807,5.53394426281727
4126,5.875,3.9313337048145143,par10,[ 1.75432704 -7.69131097],1.754327044610099,-7.69131097220279
4127,5.875,6.647620908001289,par10,[ -3.89244891 -15.5586571 ],-3.892448907812905,-15.558657103146434
4128,5.875,2.5302266750364,par10,[-2.02105395  3.48415394],-2.021053945377957,3.4841539427731942
4129,5.875,2.200691965206655,par10,[ 3.3666649 -1.0741503],3.366664897590302,-1.0741503039033307
4130,5.875,3.944764793466083,par10,[-2.21513382 -9.92517811],-2.215133816404349,-9.925178113092336
4131,5.875,2.0016939187808296,par10,[0.22728569 1.1613118 ],0.22728568707892305,1.1613117995987603
4132,5.875,1.9613942508846405,par10,[1.05562554 1.151102  ],1.0556255365461014,1.1511019978963908
4133,5.875,2.1461080150938754,par10,[-8.90977999 -7.5447458 ],-8.909779986008665,-7.544745796832516
4134,5.875,7.883876382587251,par10,[  0.73546291 -14.58297872],0.7354629145552475,-14.582978717093477
4135,5.875,1.9773170023595745,par10,[3.15993949 0.73339045],3.1599394879533875,0.7333904460338129
4136,5.875,2.2014626981182377,par10,[-3.32078539 -4.7828141 ],-3.3207853929124225,-4.7828140987913565
4137,5.875,2.8350466502952814,par10,[1.73616024 6.84247944],1.7361602379964365,6.842479441239924
4138,5.875,3.6852667163594752,par10,[ 2.45617441 -6.74949748],2.4561744070941502,-6.749497481467546
4139,5.875,2.011098660143473,par10,[ 0.51428739 -1.26996864],0.5142873892446193,-1.2699686392344962
4140,5.875,2.8949073746604066,par10,[-9.44748623  0.76269949],-9.447486225403344,0.7626994928813281
4141,5.875,2.134368584169836,par10,[1.60974083 3.66508406],1.609740825834545,3.665084060416084
4142,5.875,2.692239189409207,par10,[-3.11266474 -7.00768548],-3.1126647358455957,-7.007685480142037
4143,5.875,2.2202238363684597,par10,[-0.24590048 -3.34739291],-0.2459004778750603,-3.3473929135903004
4144,5.875,5.537494041176234,par10,[ 9.5429379  -6.39803109],9.542937902393,-6.398031092099746
4145,5.875,2.305556061672594,par10,[-11.67195429  -2.78261272],-11.671954290764958,-2.7826127237208134
4146,5.875,2.1606158501165624,par10,[-3.60057352  0.87164023],-3.600573522609833,0.8716402302615165
4147,5.875,2.155835000999956,par10,[-7.10308507 -1.22782518],-7.1030850690569505,-1.2278251847507966
4148,5.875,5.413050090721098,par10,[ 5.40167111 -8.4336778 ],5.401671108297709,-8.433677803018558
4149,5.875,5.7313309624000475,par10,[ 5.09183025 -9.11107689],5.0918302474239985,-9.11107689259232
4150,5.875,2.2442128920604287,par10,[-2.52407028  1.92925979],-2.5240702760585982,1.9292597867016952
4151,5.875,1.9245669598661916,par10,[-6.44422108 -3.22827001],-6.444221081936821,-3.2282700069132373
4152,6.0,1.9689418432269128,par10,[9.76951184 6.48899617],9.769511836401245,6.488996165672313
4153,6.0,1.9542876076124398,par10,[2.84233036 1.84405367],2.8423303626890246,1.8440536702478676
4154,6.0,2.8493897502632546,par10,[-0.17426425 -5.91527009],-0.17426425386352168,-5.915270090973101
4155,6.0,2.182489156258671,par10,[-4.13449861  0.75527014],-4.134498610751174,0.7552701408080421
4156,6.0,1.984754641736197,par10,[-5.14198645 -4.07582386],-5.141986450353291,-4.075823862231908
4157,6.0,2.1213250366063963,par10,[-5.59534438 -0.55650202],-5.5953443848785565,-0.5565020238787632
4158,6.0,2.3442869308005934,par10,[0.90859712 4.29299986],0.9085971186412133,4.292999858789667
4159,6.0,1.9763149122554204,par10,[-5.74281143 -4.03461724],-5.742811429920709,-4.0346172358401695
4160,6.0,3.5789354863792915,par10,[-4.86201474  5.13308399],-4.862014744151311,5.1330839865395
4161,6.0,2.6426961016091717,par10,[-4.94313767 -7.81431267],-4.943137669742043,-7.814312668537079
4162,6.0,2.0694991641546,par10,[4.22629894 0.30569168],4.226298944529871,0.30569168135681013
4163,6.0,3.732667157536579,par10,[ 3.79432474 10.22487412],3.794324742041843,10.224874119863907
4164,6.0,4.936293239306061,par10,[  0.68008753 -10.14527135],0.6800875266681172,-10.145271354628624
4165,6.0,2.9418386336356246,par10,[-7.62800512  1.91218128],-7.628005115855679,1.9121812839617787
4166,6.0,1.95152208810546,par10,[-8.14473121 -3.60935897],-8.144731210428464,-3.6093589661442564
4167,6.0,2.7202817475965184,par10,[-2.90142389  3.7840579 ],-2.901423890371615,3.7840579046173364
4168,6.0,2.0923665109070466,par10,[6.86104285 6.09065387],6.861042852162772,6.0906538736424105
4169,6.0,6.8603559132441,par10,[ 0.43468895 13.88131446],0.43468895358444415,13.881314462233012
4170,6.0,2.9608688373401213,par10,[-5.79003967  2.97319132],-5.790039667653346,2.9731913162921284
4171,6.0,2.566254117076442,par10,[-2.89095462 -6.3995829 ],-2.8909546180730428,-6.399582901713938
4172,6.0,2.0936627713910902,par10,[-12.52446071  -4.7910552 ],-12.524460705605204,-4.791055197594421
4173,6.0,2.2259667468270212,par10,[-2.94282671  1.53986699],-2.9428267069499126,1.5398669901463324
4174,6.0,2.082895147829519,par10,[-2.02962862 -3.42376518],-2.0296286236322256,-3.423765180616694
4175,6.0,2.733872228627868,par10,[ 6.08220563 -2.08045479],6.08220562590067,-2.080454792969433
4176,6.0,3.9485455215089766,par10,[12.9760256  -1.50355022],12.976025599605585,-1.5035502226673931
4177,6.0,2.2307159692308334,par10,[-0.72175946 -3.71360891],-0.7217594574773191,-3.7136089099008176
4178,6.0,1.9685382598610783,par10,[2.60890363 1.81676109],2.6089036324854815,1.8167610908199685
4179,6.0,2.080295406078934,par10,[-2.50002076  0.92378607],-2.5000207572647923,0.9237860702314387
4180,6.0,3.032794695465765,par10,[ 8.32783292 -1.76939141],8.327832922039933,-1.7693914124352763
4181,6.0,2.084452353431121,par10,[-3.92638816 -4.46557642],-3.926388161178899,-4.465576423973099
4182,6.0,2.754468992513873,par10,[-9.96955085 -0.02468025],-9.969550848054643,-0.024680249356671707
4183,6.0,16.243481013273307,par10,[-18.73676046  12.89633539],-18.73676045554142,12.896335390768279
4184,6.0,2.6471001714339923,par10,[ 7.84637296 -0.72656411],7.846372960240035,-0.7265641099405146
4185,6.0,2.7548474498725017,par10,[-3.85047428 -7.68190421],-3.850474276159134,-7.681904205449856
4186,6.0,3.1184068846159003,par10,[-4.0147626   4.42300332],-4.014762599541554,4.423003319022294
4187,6.0,3.3680665178029012,par10,[0.33899149 7.48234903],0.33899149308592214,7.482349029905041
4188,6.0,2.7712868332181184,par10,[-5.34122898 -8.55206054],-5.341228977458352,-8.552060536193252
4189,6.0,2.6305706222978373,par10,[-0.34930682  4.82608017],-0.3493068158355064,4.826080172791874
4190,6.0,6.3776597993117505,par10,[  3.39889131 -11.04214761],3.398891314835672,-11.042147610738457
4191,6.0,2.8474631562052153,par10,[-0.72423867 -6.28943477],-0.7242386719177507,-6.2894347714643715
4192,6.0,1.962156910082241,par10,[7.61217786 4.84285765],7.612177864520383,4.842857654712119
4193,6.0,2.02545780106857,par10,[-2.4324741  -3.01337435],-2.4324741012304028,-3.013374348884125
4194,6.0,2.64050933088868,par10,[-1.08359836 -5.82500922],-1.0835983615249005,-5.825009221057339
4195,6.0,2.038002890804752,par10,[-3.47472365 -3.69844947],-3.474723645921893,-3.6984494740857343
4196,6.0,2.7858495093764946,par10,[ 2.1378954 -4.3753282],2.1378953970752805,-4.375328197425091
4197,6.0,2.1477099856650215,par10,[-8.28336816 -2.03043985],-8.283368157726436,-2.0304398470800527
4198,6.0,2.936745717847382,par10,[ 3.94803119 -3.91275889],3.948031194678948,-3.912758888283112
4199,6.0,3.7031450952980154,par10,[ 8.80658835 -3.24135993],8.806588351583454,-3.2413599328012923
4200,6.0,2.0095954944443046,par10,[7.47914915 5.82170231],7.479149153001936,5.821702310712841
4201,6.0,2.3155118138278996,par10,[-7.07235207 -0.25855307],-7.072352071682937,-0.2585530726242138
4202,6.0,2.286643551741511,par10,[-3.40332623  1.59655937],-3.4033262336922854,1.5965593656666632
4203,6.0,2.0287636732230037,par10,[-6.98050918 -2.15033607],-6.980509176882405,-2.150336071250091
4204,6.0,2.151965778386182,par10,[ 1.36346449 -2.04230455],1.3634644911686629,-2.0423045502430477
4205,6.0,4.409321201864507,par10,[ 6.28965209 -6.16327417],6.289652092996693,-6.163274174983897
4206,6.0,2.0129935053984687,par10,[2.75489386 0.10796536],2.754893862233803,0.10796535597189062
4207,6.0,2.929103233164685,par10,[3.61431024 8.08625989],3.6143102406531344,8.086259889835544
4208,6.0,3.2603761583604274,par10,[ 2.64713002 -5.54057871],2.6471300215253053,-5.54057871260394
4209,6.0,2.6511509957282238,par10,[ 2.76846391e-03 -5.08267912e+00],0.002768463907933081,-5.0826791213428635
4210,6.125,3.3037941269143123,par10,[-6.0717559   3.79095775],-6.071755903301092,3.790957746095501
4211,6.125,3.3320783211857865,par10,[-1.47086765  6.3052002 ],-1.4708676510861545,6.305200203641116
4212,6.125,2.14470013583973,par10,[0.00290117 2.79338832],0.0029011685541408664,2.793388322830984
4213,6.125,2.8992984799002244,par10,[3.17575677 7.72880929],3.1757567652918692,7.728809292026798
4214,6.125,6.430601239958994,par10,[-8.71651005  8.20765856],-8.716510049188013,8.207658555955417
4215,6.125,2.0969866957100085,par10,[-2.79086963  0.63023399],-2.790869626394809,0.6302339879728917
4216,6.125,2.292497848089312,par10,[-0.2076057  -3.65245999],-0.207605697521122,-3.6524599909522073
4217,6.125,3.5012816552763724,par10,[-7.30017545  3.56074641],-7.300175449840174,3.5607464108074587
4218,6.125,2.2499171351916307,par10,[ 1.42066192 -2.57549707],1.4206619221105854,-2.5754970653922276
4219,6.125,4.163017644897887,par10,[ 3.77876618 11.26064541],3.7787661810269566,11.260645414405571
4220,6.125,6.644285713653775,par10,[-10.72760984   7.31621937],-10.727609835452695,7.316219365935326
4221,6.125,3.2922957226808074,par10,[ 6.52773185 -3.47613312],6.527731847322339,-3.4761331214261197
4222,6.125,2.06468931076673,par10,[-3.95640108 -0.09036058],-3.9564010841896335,-0.09036057508697731
4223,6.125,2.5069238681063313,par10,[ 4.26511963 -2.11065681],4.2651196319832065,-2.1106568092725193
4224,6.125,2.119340206102411,par10,[ 1.87602328 -1.52429025],1.8760232803741301,-1.5242902489668388
4225,6.125,2.0364703851552344,par10,[-4.52628531 -4.29704922],-4.526285313414372,-4.297049222440306
4226,6.125,2.0932838555745326,par10,[-0.60054098 -2.70516911],-0.6005409837957734,-2.70516910686759
4227,6.125,3.4319087556467824,par10,[-3.51263456 -9.46970956],-3.512634555541826,-9.469709561805558
4228,6.125,7.213758665805702,par10,[-4.18319056 11.85687369],-4.18319056125475,11.856873691317405
4229,6.125,3.011227175232426,par10,[-1.5598212  -7.20634099],-1.5598211960662947,-7.206340987690994
4230,6.125,2.782376409821403,par10,[-8.39222857  0.92231404],-8.392228565809473,0.9223140414311111
4231,6.125,8.812805303076539,par10,[  6.80195361 -12.2998433 ],6.801953607424818,-12.299843300483355
4232,6.125,3.5697668093663837,par10,[-0.05382266  7.73547758],-0.05382265961220944,7.7354775814001
4233,6.125,1.9467358411870723,par10,[-2.68248486 -1.38924937],-2.6824848647124226,-1.389249373100166
4234,6.125,2.6504611553687414,par10,[-1.73374385 -6.11086713],-1.733743849304225,-6.110867132572645
4235,6.125,2.072608529729597,par10,[-1.64646155  1.19906642],-1.6464615546235837,1.1990664183470536
4236,6.125,5.785541414667665,par10,[17.59574042 -2.24426794],17.59574041678667,-2.2442679423417276
4237,6.125,1.9675149791517257,par10,[0.17648649 0.36336407],0.17648649330960037,0.36336407457951014
4238,6.125,3.5881441671104484,par10,[ -7.21413659 -11.88104371],-7.214136590173478,-11.881043714734176
4239,6.125,2.0325250404828408,par10,[4.5277541  0.92897377],4.527754101569542,0.928973767410809
4240,6.125,11.262740990816683,par10,[-13.3506335  11.3630832],-13.35063349606473,11.36308320071421
4241,6.125,1.986140621810318,par10,[-0.28915447 -1.31100802],-0.2891544701771701,-1.3110080205497099
4242,6.125,2.012914612926214,par10,[3.52565977 0.54441839],3.5256597683573405,0.5444183926874693
4243,6.125,2.1438188768895907,par10,[-9.03891658 -2.34505191],-9.038916583176368,-2.3450519053735226
4244,6.125,2.6507259044731595,par10,[ 3.70520699 -3.13005982],3.705206989122947,-3.1300598151792407
4245,6.125,3.423775110724511,par10,[1.60885231 8.31984233],1.6088523052062116,8.319842327895543
4246,6.125,2.552712073897943,par10,[-2.44620144  3.50328934],-2.4462014407330632,3.5032893412764223
4247,6.125,1.9704117736901334,par10,[8.99194113 5.23073003],8.991941126481667,5.230730026679468
4248,6.125,1.9617370909187504,par10,[4.7845511  3.43244074],4.784551097837061,3.43244074113652
4249,6.125,1.9836427095662403,par10,[-10.39594557  -4.57579937],-10.39594557177474,-4.575799372373007
4250,6.125,3.033608471349459,par10,[ 8.14107331 -1.88260039],8.141073308796626,-1.8826003881956797
4251,6.125,2.559484252060865,par10,[-2.20115229 -5.98473548],-2.2011522923766464,-5.984735482142707
4252,6.125,4.28796803736852,par10,[-5.28122247  6.44961603],-5.28122246639395,6.449616028954892
4253,6.125,3.3031192887869456,par10,[1.44499482 7.98376425],1.4449948247746136,7.983764249166773
4254,6.125,2.476714451107957,par10,[-7.84066608  0.14212961],-7.840666081028681,0.14212960698343335
4255,6.125,1.9564613056789977,par10,[3.48551075 1.68521163],3.4855107535530347,1.6852116286096073
4256,6.125,2.0961163834192416,par10,[10.71652276  8.28326795],10.716522763608127,8.283267953252038
4257,6.125,6.653071500506531,par10,[17.5814431  -3.54502691],17.581443103714083,-3.545026913752813
4258,6.125,2.6249013710607474,par10,[3.21075321 6.78941268],3.2107532131140597,6.789412682959735
4259,6.125,1.9723230956604538,par10,[-7.87430262 -3.97626632],-7.874302620861099,-3.9762663181381424
4260,6.125,2.217096797066892,par10,[-7.09557568 -0.70747734],-7.095575684358484,-0.7074773402337334
4261,6.125,11.016574163308759,par10,[-4.33522471 16.08544667],-4.33522471377595,16.085446670589903
4262,6.125,2.9480780133108238,par10,[ 0.45741168 -5.93035897],0.4574116819131129,-5.930358965741943
4263,6.125,4.198516848833331,par10,[ -2.68446006 -10.72834545],-2.6844600610579894,-10.72834545120351
4264,6.125,1.956007369065056,par10,[0.99651007 0.85870764],0.9965100742782302,0.8587076397687252
4265,6.125,9.750763683405088,par10,[ 10.50867276 -11.35876049],10.508672756258644,-11.358760494561905
4266,6.125,4.057515837733971,par10,[-1.0800427  -9.42964906],-1.0800427039554226,-9.429649064653146
4267,6.125,10.2010429355268,par10,[-16.88692853   8.307388  ],-16.88692852966022,8.307388002828056
4268,6.125,3.4147606282567593,par10,[1.28302138 8.13545042],1.283021380808937,8.135450420829809
4269,0.125,1.7372487697088832,cross,[-0.09815469  0.02155516],-0.09815469370067566,0.021555157764679114
4270,0.25,1.7481081315183273,cross,[-0.60277638 -0.15796298],-0.602776383632631,-0.15796297550081892
4271,0.25,1.7685202865820124,cross,[-0.2296808  -0.04124436],-0.2296808020628458,-0.04124435778458034
4272,0.375,1.7839461555515992,cross,[ 0.40037938 -0.61636084],0.40037938098972786,-0.6163608449875464
4273,0.375,1.737779227110406,cross,[-0.14385977 -0.07570756],-0.14385976531534295,-0.07570756375808255
4274,0.375,1.7864503734926616,cross,[ 0.65116871 -0.3898477 ],0.6511687128680539,-0.389847698311358
4275,0.5,1.7511953799880131,cross,[-0.36226009  0.04304263],-0.3622600873709106,0.043042631341114586
4276,0.5,1.790225188237438,cross,[-0.51369549  0.40441682],-0.5136954940489962,0.4044168214977722
4277,0.5,1.7847553858026315,cross,[-0.31054926  0.21039503],-0.31054925788987264,0.21039503017704983
4278,0.5,1.757293858892812,cross,[-0.54561236 -0.2211412 ],-0.545612355428591,-0.2211412037222754
4279,0.625,1.8610243714521184,cross,[-0.77455061  1.25878837],-0.7745506135216672,1.258788365619532
4280,0.625,1.7924034985018034,cross,[-0.38894145  0.53260297],-0.38894145292107707,0.5326029671293705
4281,0.625,1.7452173930459554,cross,[0.64091428 0.52154417],0.640914279094857,0.5215441650541501
4282,0.625,1.802920194994723,cross,[-0.71104457  0.52513704],-0.711044574477536,0.525137038542616
4283,0.625,1.7769034320199308,cross,[ 0.45253251 -0.65104575],0.45253250540521295,-0.6510457491002868
4284,0.75,1.7478598049723348,cross,[0.66410995 0.53740906],0.6641099486854221,0.5374090598256149
4285,0.75,1.7736518173535027,cross,[-0.52202986  0.48121268],-0.5220298570358913,0.48121268107166393
4286,0.75,1.7512789479582858,cross,[-0.96472883 -0.56264847],-0.9647288323529144,-0.5626484738045248
4287,0.75,1.7609767930593878,cross,[ 0.56358986 -0.28803093],0.5635898630399365,-0.2880309251069083
4288,0.75,1.7605522227413373,cross,[ 0.12397787 -0.20389969],0.12397787465997602,-0.20389969042989042
4289,0.75,1.7710129037602107,cross,[-0.95706405 -1.02042223],-0.9570640532786283,-1.0204222342634548
4290,0.875,1.7589499942463405,cross,[-0.34037982 -0.39620973],-0.3403798189196046,-0.3962097344869886
4291,0.875,1.7598581728746623,cross,[ 0.1681727  -0.04053409],0.16817269893424144,-0.04053409158994041
4292,0.875,1.7519638605614638,cross,[0.0582002  0.77477245],0.05820019852049288,0.774772453155335
4293,0.875,1.7327940870849416,cross,[0.24271817 0.44172808],0.24271817476857915,0.4417280779935223
4294,0.875,1.7426082505382807,cross,[-0.42643274 -0.6178186 ],-0.4264327410989249,-0.6178185973047849
4295,0.875,1.76412549578204,cross,[0.5159432  1.00042422],0.5159432035719587,1.0004242164416093
4296,0.875,1.7826393387885981,cross,[-0.92267927  0.12613149],-0.9226792656661377,0.12613149237151497
4297,1.0,1.7591272438055163,cross,[0.42795383 0.11947945],0.4279538271553659,0.11947944901053514
4298,1.0,1.7375781798452516,cross,[0.47235987 0.63392788],0.472359865645146,0.6339278777639671
4299,1.0,1.7838529824056655,cross,[ 0.32881425 -0.6665955 ],0.3288142506656232,-0.6665955033921739
4300,1.0,1.7738110889405196,cross,[0.1780591  0.94603208],0.17805910005405892,0.9460320794515197
4301,1.0,1.7640378587099224,cross,[-0.10099658 -1.13265304],-0.1009965810148498,-1.1326530435529536
4302,1.0,1.7694193275323788,cross,[-0.10082689 -1.16377591],-0.10082689234616832,-1.163775914014429
4303,1.0,1.7727416907844507,cross,[0.79488202 1.57224024],0.7948820210023904,1.5722402372877697
4304,1.0,1.9103293216385666,cross,[-1.37979425  1.10223993],-1.3797942534428451,1.1022399319907452
4305,1.125,1.7961245305132882,cross,[1.14759014 0.13127953],1.1475901367315737,0.13127952922935046
4306,1.125,1.7742693771684583,cross,[ 0.19490202 -0.77114456],0.19490201885258474,-0.771144564991978
4307,1.125,1.7736118847029048,cross,[0.18031441 1.33867842],0.1803144097265296,1.3386784229247999
4308,1.125,2.2442440115135924,cross,[-3.29863082  0.48640928],-3.2986308214242754,0.48640927696265734
4309,1.125,1.9952870822943372,cross,[-1.91419913  0.92796758],-1.9141991294212592,0.9279675804593666
4310,1.125,1.9318249378644898,cross,[ 1.08569635 -1.62879123],1.0856963511387316,-1.6287912262307154
4311,1.125,1.7822897791360959,cross,[-0.32436214  0.93266733],-0.3243621411813209,0.9326673318243195
4312,1.125,2.0118731140093358,cross,[2.60792968 0.06137259],2.607929677086217,0.06137258618477688
4313,1.125,1.7861994109629056,cross,[0.34004508 1.8967643 ],0.3400450775328927,1.8967642974074228
4314,1.125,1.794951863916103,cross,[0.00292934 1.45296258],0.002929338991272502,1.452962579649528
4315,1.25,1.813915842230017,cross,[-0.87999138  0.62043761],-0.8799913824971413,0.620437609368092
4316,1.25,1.7523438702069356,cross,[0.4917307  1.24993175],0.49173070476588177,1.2499317532648189
4317,1.25,1.7906124452876737,cross,[0.33102357 1.71579077],0.33102357379643127,1.7157907706799722
4318,1.25,1.8134182474908815,cross,[-0.91746825  0.49989729],-0.917468249476435,0.49989728602734756
4319,1.25,1.875055051010578,cross,[ 1.29811888 -0.76982614],1.2981188821257241,-0.7698261415364894
4320,1.25,1.7851835845104984,cross,[-0.66602418  0.34632033],-0.6660241826747836,0.34632032503403143
4321,1.25,1.775750393690185,cross,[0.07771177 1.02720547],0.07771176629028798,1.0272054688552816
4322,1.25,1.75318615707539,cross,[-0.13168775 -0.4079465 ],-0.13168775251837983,-0.40794649658641136
4323,1.25,1.7599708811924222,cross,[1.41926767 1.45104062],1.41926767029702,1.4510406184982592
4324,1.25,2.3091063862873256,cross,[ 2.86713171 -1.427097  ],2.8671317116905786,-1.4270970010653925
4325,1.25,1.7937128307044288,cross,[-0.66818109  0.65876006],-0.6681810925345966,0.6587600595285787
4326,1.375,1.7928259983903099,cross,[1.18843941 0.21714173],1.1884394104842904,0.2171417341124388
4327,1.375,1.776337395435617,cross,[-1.48760781 -0.90834312],-1.4876078053647421,-0.9083431217592232
4328,1.375,1.766656056117654,cross,[-0.60805755 -1.87082297],-0.6080575454918388,-1.8708229653967212
4329,1.375,2.023946093009489,cross,[3.73968531 1.61384185],3.739685308059298,1.6138418491579525
4330,1.375,1.8018701045569765,cross,[0.00621471 1.75996463],0.006214711593748039,1.7599646334268944
4331,1.375,1.8462855350295486,cross,[-1.88714432 -0.32966844],-1.8871443206940945,-0.32966843877356417
4332,1.375,1.9263693190960316,cross,[-0.74584747  2.09563474],-0.7458474746841618,2.095634737437497
4333,1.375,1.985219108844207,cross,[3.26204289 1.12277911],3.2620428877722185,1.1227791095181976
4334,1.375,2.0138311125032855,cross,[-2.08725546  0.76474912],-2.087255462246498,0.7647491211427306
4335,1.375,1.9030611818713365,cross,[ 0.91513309 -1.63823747],0.9151330856259754,-1.6382374662088552
4336,1.375,1.7891554958585976,cross,[-0.18665726 -1.71298071],-0.18665725710162814,-1.7129807118629368
4337,1.375,1.8264611621085043,cross,[-0.51562112  1.37865111],-0.5156211199604196,1.3786511094690894
4338,1.5,1.7476170534873436,cross,[0.40303047 0.6702922 ],0.4030304670938567,0.6702922037048504
4339,1.5,1.8468816500235898,cross,[-2.23161318 -0.90162009],-2.231613184053565,-0.9016200875784561
4340,1.5,1.8446247083370924,cross,[-0.91043364  0.9186285 ],-0.9104336365139918,0.9186285004371031
4341,1.5,1.7858119810280029,cross,[-0.5439225   0.61816097],-0.5439225036607959,0.6181609667999008
4342,1.5,1.9719229902195166,cross,[ 2.25306516 -0.33431154],2.2530651577987357,-0.3343115421039823
4343,1.5,2.0566169585275462,cross,[-1.62726601  1.85290904],-1.627266006449307,1.8529090365639531
4344,1.5,1.7496155833173608,cross,[0.22407509 0.17068796],0.22407508582739977,0.17068796241268683
4345,1.5,2.4859225143272923,cross,[ 3.0047989  -2.13934864],3.004798902615401,-2.1393486357681994
4346,1.5,1.8236083201351316,cross,[-0.41996765  1.49103864],-0.41996764765186634,1.4910386373627085
4347,1.5,2.070699989260571,cross,[-2.64732951  0.4323071 ],-2.647329505631344,0.4323071024902352
4348,1.5,1.7543653507339836,cross,[-1.04240714 -0.63808603],-1.0424071439024911,-0.6380860295447693
4349,1.5,1.832653427225937,cross,[-1.70839783 -0.45127719],-1.708397828497283,-0.451277191275119
4350,1.5,1.7450528201641882,cross,[1.08039893 1.25254971],1.0803989327349495,1.2525497094124511
4351,1.625,1.8425712276543884,cross,[-1.04701748 -3.7026882 ],-1.047017475100643,-3.702688203815245
4352,1.625,1.7602759701329138,cross,[-0.66291463 -0.97181721],-0.6629146347035548,-0.9718172142243648
4353,1.625,1.7521344451425303,cross,[-1.00190966 -0.63922449],-1.0019096618931702,-0.6392244931019594
4354,1.625,2.0875786144659867,cross,[ 2.11166348 -1.25265508],2.1116634812653206,-1.25265507971877
4355,1.625,2.088796231446669,cross,[-2.74768514  0.36984688],-2.7476851434729728,0.3698468758214279
4356,1.625,2.027210835353416,cross,[ 2.76224717 -0.08092903],2.762247170251135,-0.08092902739020541
4357,1.625,1.8481253287127748,cross,[ 1.1807228  -0.63095237],1.1807227965589335,-0.6309523748053999
4358,1.625,1.7709835014697424,cross,[0.62267716 0.23515202],0.6226771636113325,0.23515201565141766
4359,1.625,1.8034784919511198,cross,[-1.85509224 -0.75384104],-1.8550922400744356,-0.7538410439613221
4360,1.625,1.8778663257031334,cross,[ 1.3691299  -0.34181316],1.369129900142313,-0.34181316168362513
4361,1.625,1.7733094058605834,cross,[-1.7819578  -1.29235877],-1.7819577998676486,-1.292358766430855
4362,1.625,2.9587676809769605,cross,[ 3.68398749 -2.88223442],3.68398748575623,-2.882234417527225
4363,1.625,1.7653857556451706,cross,[ 0.12843122 -0.37726585],0.1284312214828956,-0.37726585471270124
4364,1.625,1.7333864831089756,cross,[-0.05563924 -0.45284685],-0.055639241425222724,-0.452846854515952
4365,1.75,2.1848433235608264,cross,[-2.56739952  1.15138254],-2.567399516966406,1.1513825387572982
4366,1.75,1.77023769182241,cross,[0.2995992  1.09483651],0.299599203304041,1.0948365064309036
4367,1.75,1.8332221573758543,cross,[0.19907855 2.50057518],0.19907855004266914,2.50057517811931
4368,1.75,1.7887514250884757,cross,[ 0.51086854 -0.93357756],0.5108685404735602,-0.93357755767616
4369,1.75,1.9394208559329014,cross,[ 1.2619759  -1.55343492],1.2619758984904186,-1.553434924002479
4370,1.75,1.8326442348510705,cross,[ 0.77273245 -0.94492468],0.7727324496028374,-0.9449246758770318
4371,1.75,2.8492415166045713,cross,[-1.09837482  6.33223214],-1.098374821255019,6.332232135590553
4372,1.75,1.9728361328265729,cross,[ 1.77584187 -0.80636582],1.7758418680115196,-0.8063658228479903
4373,1.75,1.746015662783013,cross,[-0.36097988 -1.46138954],-0.36097988437343187,-1.4613895437608773
4374,1.75,1.9118667432643912,cross,[-2.02432657  0.07861755],-2.024326570395494,0.07861755262360987
4375,1.75,1.7892009559309512,cross,[ 1.009366   -0.14081341],1.0093659996917246,-0.14081340612184962
4376,1.75,1.7566065361698766,cross,[-1.10131751 -0.97951772],-1.101317508373906,-0.9795177162700277
4377,1.75,1.8656674572359715,cross,[1.90344189 0.19080714],1.9034418949077923,0.19080713662857077
4378,1.75,1.8032978150264922,cross,[ 0.34608924 -1.24643822],0.346089236123315,-1.2464382187473628
4379,1.75,1.7910742890680293,cross,[-1.21939747 -0.4086271 ],-1.2193974742958393,-0.4086271045454345
4380,1.875,2.1409610075703913,cross,[ 2.41981065 -1.1737053 ],2.4198106518613804,-1.1737053017042598
4381,1.875,2.205547716089411,cross,[-2.66671585  1.18673632],-2.666715845187747,1.1867363156732609
4382,1.875,1.8617039624550444,cross,[ 0.08092016 -2.38026678],0.08092016251781751,-2.380266778585224
4383,1.875,2.448718535127107,cross,[ 3.31978721 -1.47775999],3.3197872076343313,-1.4777599925247857
4384,1.875,2.163982780321458,cross,[-2.88722831  0.7125146 ],-2.8872283130181353,0.7125146019187583
4385,1.875,1.8631745662198105,cross,[-0.02952733  2.4430632 ],-0.029527330993872402,2.4430631980274096
4386,1.875,1.8333936623627545,cross,[ 0.39827266 -1.71088471],0.39827266496319236,-1.7108847075596885
4387,1.875,1.8197448433615466,cross,[-0.28895416 -2.50038324],-0.28895415712144923,-2.5003832356065088
4388,1.875,1.8892666491174293,cross,[ 0.06291703 -2.58847629],0.0629170306793946,-2.588476291574949
4389,1.875,1.8890574032256449,cross,[0.09202062 3.05788207],0.09202061732100729,3.057882072032661
4390,1.875,1.7686721576078277,cross,[-0.31870075 -0.91439013],-0.3187007490702562,-0.9143901302266331
4391,1.875,2.0439617407909534,cross,[ 0.19288598 -3.85694236],0.19288598228371384,-3.8569423643546035
4392,1.875,2.5260782916199283,cross,[ 3.11497078 -2.14192328],3.1149707845555743,-2.141923282211764
4393,1.875,1.757598029732637,cross,[-0.72210065  0.19912476],-0.722100648947763,0.19912475726479514
4394,1.875,2.2200340234522096,cross,[ 1.70855072 -2.65407258],1.708550718515262,-2.6540725750364795
