,Strength,MSE,Method,A,A0,A1
6117,7.625,26.522743051380797,tar,[4.91226175 7.78895224],4.91226174953422,7.788952239642381
6118,7.625,1.7333243156495919,tar,[-13.47746741  -8.05444396],-13.477467409512116,-8.05444396092727
6119,7.625,3.9871808147979735,tar,[-6.64220407 -2.65056888],-6.642204071074172,-2.65056888131141
6120,7.625,4.034818328407135,tar,[ 0.09832897 -7.01350442],0.09832896867604743,-7.013504422470048
6121,7.625,128.38780850600529,tar,[-9.2262439  16.61167568],-9.226243900606457,16.611675684564833
6122,7.625,32.57993463059006,tar,[0.72128865 7.64977342],0.7212886492919148,7.649773417467126
6123,7.625,1.7491554764155972,tar,[ 2.04953254 -3.14101491],2.049532544581275,-3.1410149074815688
6124,7.625,1.825346795577304,tar,[-12.76323777  -6.90761319],-12.763237769664498,-6.90761319356853
6125,7.625,28.460342200712773,tar,[1.70077524 7.34866626],1.7007752357847894,7.348666264228807
6126,7.625,13.329441067093985,tar,[-10.31741397   0.14170557],-10.317413970911984,0.1417055721782157
6127,7.625,12.239358726673917,tar,[ 6.44115736 -8.61319449],6.441157358311245,-8.613194493608635
6128,7.625,14.2615890736976,tar,[-1.20071375  3.19584995],-1.2007137548193323,3.195849950669629
6129,7.625,28.850552406567818,tar,[1.30986166 7.11311322],1.3098616575417235,7.113113216753392
6130,7.625,30.835995728787378,tar,[-0.74935616  7.06966485],-0.7493561551297555,7.0696648487790865
6131,7.625,59.75787911774144,tar,[-10.86267764   8.57423458],-10.86267764455231,8.574234583473697
6132,7.625,14.579132015567096,tar,[ -3.41315207 -12.22405927],-3.413152074829796,-12.22405927043728
6133,7.625,12.451462927131727,tar,[-9.87109682 -0.10394292],-9.871096815403915,-0.10394291770636362
6134,7.625,3.1517786919705886,tar,[ 5.56576615 -4.54572001],5.565766146524369,-4.545720010030329
6135,7.625,32.462967272029765,tar,[1.00370998 7.79476437],1.0037099811054648,7.794764368609032
6136,7.625,2.028501872548199,tar,[-12.99817892  -6.70481233],-12.99817891930383,-6.704812325402953
6137,7.625,15.381267590692897,tar,[0.15079655 3.90119548],0.15079655239015977,3.901195475898044
6138,7.625,1.8792672310140004,tar,[ 3.51307386 -2.05506677],3.5130738645267092,-2.0550667738731216
6139,7.625,2.7076529651575076,tar,[-8.88231776 -4.44603664],-8.88231776443492,-4.446036639324783
6140,7.75,25.354278517983243,tar,[-11.41602242   2.85343022],-11.416022416249207,2.853430217394212
6141,7.75,2.3442016532355066,tar,[-8.93753239 -8.06936937],-8.9375323894722,-8.069369374104188
6142,7.75,6.653513125374653,tar,[15.42317755 -3.93000053],15.423177554542375,-3.9300005336571058
6143,7.75,33.02051746571999,tar,[-3.55135105  6.76165871],-3.5513510534862878,6.761658706469578
6144,7.75,3.4414020853626965,tar,[-0.28416925 -6.59410675],-0.28416925214178823,-6.59410675330676
6145,7.75,29.738862578083584,tar,[0.39419671 7.1787708 ],0.3941967124389959,7.1787707978206265
6146,7.75,9.713821398525294,tar,[3.32945556 2.93307843],3.3294555603625637,2.93307842693021
6147,7.75,25.683332928721413,tar,[-7.92427561  3.77138844],-7.924275613557234,3.771388443806989
6148,7.75,8.264382927986132,tar,[-5.39672619 -0.14329214],-5.3967261909477315,-0.14329214081771988
6149,7.75,16.582110445984146,tar,[-15.707606    -0.68101861],-15.707605999179309,-0.6810186077002331
6150,7.75,10.3429198333447,tar,[ -6.7275708  -11.77920301],-6.727570795529559,-11.779203011308624
6151,7.75,98.77101904182302,tar,[-22.68185997   9.49678147],-22.681859967367497,9.496781471838696
6152,7.75,18.14380452746335,tar,[  6.859671  -10.1398492],6.859671002951577,-10.139849195331875
6153,7.75,54.077648106365025,tar,[  5.54493689 -17.13360727],5.544936894266964,-17.13360726573978
6154,7.75,30.63527808417152,tar,[12.54852173 11.03644622],12.548521725270053,11.03644622006285
6155,7.75,3.054382700467158,tar,[-0.54540814 -6.11668379],-0.545408144134573,-6.116683789994337
6156,7.75,3.9436026354424603,tar,[-7.83728567 -3.12867581],-7.837285669724067,-3.1286758092615172
6157,7.75,16.188239810592613,tar,[  1.30731956 -11.10496465],1.3073195563195206,-11.104964649259369
6158,7.75,6.930610158815191,tar,[ 2.18415693 -7.82581873],2.1841569322182006,-7.825818734673104
6159,7.75,20.260261614852883,tar,[8.92502204 7.83098475],8.925022043728994,7.830984750857959
6160,7.75,81.01543150084271,tar,[-9.11406807 11.85384242],-9.114068072294073,11.853842419709
6161,7.75,2.0355166142546373,tar,[ 5.35398235 -1.14553233],5.353982349444628,-1.145532333602959
6162,7.75,15.233737186033245,tar,[-4.06592266  2.57282355],-4.065922661953068,2.5728235473415
6163,7.75,56.78096268801234,tar,[-6.44386393  9.56229358],-6.44386392906473,9.56229358361117
6164,7.75,4.592368879779497,tar,[-13.98600038  -4.67396257],-13.986000382627722,-4.6739625740771125
6165,7.75,2.859864621603113,tar,[ 8.44768683 -3.27954701],8.447686830541054,-3.2795470117775913
6166,7.75,96.15742386639108,tar,[-0.62567416 15.994412  ],-0.6256741601531746,15.994411999423766
6167,7.75,3.766349783310952,tar,[-7.33451515 -8.80733946],-7.334515150118541,-8.807339455583458
6168,7.75,24.875275047426896,tar,[1.53416237 6.49814434],1.5341623689138262,6.498144337405018
6169,7.75,10.093351624923592,tar,[5.52831173 3.64174096],5.528311726740123,3.6417409607018967
6170,7.75,20.123981834244443,tar,[-13.69601381   0.98081284],-13.696013806532536,0.9808128445283135
6171,7.75,1.800988709429064,tar,[-5.19351155 -5.70689321],-5.19351155343216,-5.706893211152427
6172,7.75,3.7926252272314533,tar,[-4.40268577 -2.16630319],-4.402685767539431,-2.1663031908606096
6173,7.75,106.84474433469458,tar,[ 7.00584984 19.47506048],7.0058498368158055,19.475060483235346
6174,7.75,35.61230298721812,tar,[14.61601714 12.51664253],14.6160171375065,12.516642530905076
6175,7.75,6.238267662901406,tar,[12.52286308 -4.52673836],12.522863080418412,-4.526738355365885
6176,7.75,10.010819105537767,tar,[18.44213817  7.58751184],18.442138173183046,7.587511839793094
6177,7.75,39.79824314775686,tar,[-1.88430041  8.24670098],-1.8843004141780453,8.246700976355172
6178,7.75,48.4215327324371,tar,[-2.61509865  9.38145364],-2.6150986481887633,9.381453640386777
6179,7.75,4.734542660163913,tar,[6.55531887 1.70638469],6.555318871101247,1.7063846941433196
6180,7.75,9.118013987283367,tar,[-7.22429733 -0.32168041],-7.2242973276211355,-0.3216804107659815
6181,7.75,6.356213985478699,tar,[11.4385685   3.77935486],11.438568500526427,3.779354862869706
6182,7.75,4.545445180969318,tar,[-4.55715587 -1.74379248],-4.557155866527772,-1.7437924830054847
6183,7.75,7.7916061082550785,tar,[ 3.61212806 -7.82546221],3.612128062351463,-7.825462210365005
6184,7.75,9.8659293422454,tar,[-1.08107615  1.69871104],-1.0810761469214456,1.6987110389393962
6185,7.75,35.64228402222131,tar,[2.15111472 8.70076903],2.1511147154694052,8.700769027945059
6186,7.75,4.963382392482206,tar,[2.43951607 0.62951244],2.4395160710263437,0.6295124368355305
6187,7.75,85.930359348199,tar,[-8.42301408 12.48711375],-8.423014079222883,12.48711375395058
6188,7.75,2.1354958672332844,tar,[-0.21983381 -2.67700818],-0.2198338093514017,-2.677008176638157
6189,7.75,80.95242382466617,tar,[-3.9416384 13.3173935],-3.9416383970265922,13.31739350185174
6190,7.75,19.488888434738936,tar,[6.61789116 6.85422132],6.617891158496208,6.854221315030152
6191,7.75,5.858493113283122,tar,[-1.51348991 -0.12427139],-1.5134899129940536,-0.12427139334514882
6192,7.75,9.449243397019101,tar,[-0.80235662 -9.63005165],-0.8023566155488002,-9.630051648128802
6193,7.75,24.6192391626801,tar,[  8.03369732 -11.31831239],8.033697321410699,-11.318312394027332
6194,7.75,206.13515874901972,tar,[-10.70910966  22.55178759],-10.709109664729876,22.55178759116572
6195,7.75,1.982971918914577,tar,[ 0.39944583 -2.67755838],0.39944583457076116,-2.677558377327901
6196,7.75,5.583787615916837,tar,[1.02653611 0.43785591],1.0265361097812256,0.43785590758256865
6197,7.75,44.58280549125784,tar,[-1.59657462  9.08746945],-1.5965746161448684,9.087469450572973
6198,7.75,40.89932113793811,tar,[ 5.20808426 10.47260919],5.208084255667847,10.472609186707572
6199,7.75,3.9213791280957895,tar,[21.69197065 -0.42695894],21.69197065390222,-0.4269589416652923
6200,7.75,11.391294699165464,tar,[ 4.71116785 -8.97519519],4.711167852660608,-8.975195193595548
6201,7.75,31.144337479078715,tar,[-2.760454    6.48645187],-2.7604540035194063,6.48645186573861
6202,7.75,8.162612409854207,tar,[-6.0453035  -0.35268789],-6.045303499546933,-0.3526878880503726
6203,7.75,1.9671469299925897,tar,[ 4.78822818 -3.24518071],4.788228177092155,-3.2451807069849257
6204,7.75,11.35539071525675,tar,[-9.38941887 -0.36360457],-9.389418873853604,-0.36360457402779484
6205,7.75,9.755710569896644,tar,[9.44000447 4.84462156],9.440004470714452,4.84462155525452
6206,7.75,30.67634161701351,tar,[2.42493634 7.7347776 ],2.424936337365554,7.73477760156196
6207,7.75,3.0767803908369116,tar,[-12.54708815 -10.04694509],-12.547088149241509,-10.046945088614102
6208,7.75,43.444384480361634,tar,[-7.08354736  7.2379505 ],-7.083547364786379,7.237950504988798
6209,7.75,1.7161716788822683,tar,[-3.67948608 -5.45352408],-3.67948608194731,-5.4535240784198855
6210,7.75,15.11312714621579,tar,[-3.61466074  2.48817619],-3.614660741827759,2.488176187167684
6211,7.75,3.8917685089798284,tar,[9.39059406 1.98732825],9.390594056310503,1.9873282549640527
6212,7.75,6.994350254470932,tar,[ 6.55557372 -6.35803466],6.555573724932796,-6.358034655626191
6213,7.75,11.035074443827583,tar,[-11.08180146  -0.82990561],-11.081801460094752,-0.8299056147543655
6214,7.75,2.3659395123998403,tar,[-12.51127197  -9.18188567],-12.511271965588637,-9.181885670741845
6215,7.75,147.0623823655111,tar,[-19.72976835  15.1734768 ],-19.729768348195783,15.173476796899
6216,7.75,2.195166988143077,tar,[ 0.63145981 -2.43042873],0.6314598140523854,-2.4304287309728396
6217,7.875,2.505141978403162,tar,[ 1.1285494  -1.86582765],1.1285493970035039,-1.8658276464723063
6218,7.875,2.2687396975028524,tar,[-0.13952424 -5.3854436 ],-0.13952424164659274,-5.385443597217187
6219,7.875,17.38789005953508,tar,[-13.4662313    0.22087802],-13.466231295236948,0.22087801784426775
6220,7.875,51.792530417882745,tar,[ 0.85580539 11.04765042],0.8558053943969204,11.047650421495335
6221,7.875,8.316229389303437,tar,[ -3.99897312 -10.24078973],-3.998973121812513,-10.240789733901313
6222,7.875,1.8704207066972862,tar,[ 7.43817208 -2.16021897],7.438172082138215,-2.1602189739536426
6223,7.875,5.10012454139858,tar,[-0.40540076 -0.10164908],-0.4054007575875839,-0.1016490842585278
6224,7.875,5.844312215663029,tar,[10.90469534  3.6016879 ],10.904695343979485,3.6016878967073462
6225,7.875,5.0728870232606775,tar,[ 2.10748868 -7.02160168],2.1074886752546305,-7.021601676620568
6226,7.875,1.9821736393750584,tar,[-0.62015792 -3.17451577],-0.6201579221395401,-3.1745157726731885
6227,7.875,21.890057501888062,tar,[-13.15983594   1.44617212],-13.1598359380557,1.4461721166683306
6228,7.875,14.890517205237279,tar,[12.91100768  7.48755958],12.911007681446282,7.48755958038991
6229,7.875,18.094844837598426,tar,[-4.65154764  3.08240435],-4.651547643777617,3.082404346860137
6230,7.875,24.562514001384116,tar,[4.95277664 7.37480676],4.95277663859748,7.374806755927193
6231,7.875,106.819044659524,tar,[-0.30896974 17.32786963],-0.3089697382450682,17.327869627573904
6232,7.875,1.9939732188853745,tar,[-3.8818907  -5.86795152],-3.881890702882207,-5.867951519351888
6233,7.875,8.273440515577601,tar,[-8.16757941 -1.06335373],-8.167579405564501,-1.0633537250450984
6234,7.875,27.338083974180286,tar,[-12.22461956   2.92355234],-12.224619557861999,2.923552338515452
6235,7.875,2.7885895835325423,tar,[-3.89700885 -2.76650833],-3.8970088458727856,-2.7665083255204075
6236,7.875,18.074996179164117,tar,[3.76721467 5.51334228],3.7672146714178854,5.513342277908955
6237,7.875,9.913103435918428,tar,[4.81063926 3.63116   ],4.8106392642745295,3.631159996592646
6238,7.875,65.7109734356248,tar,[11.40028774 15.93141345],11.400287739208558,15.931413451396034
6239,7.875,30.042885768710626,tar,[-3.86874799  6.02056648],-3.8687479912204785,6.020566476575296
6240,7.875,4.94325478138261,tar,[-8.83787991 -2.79764613],-8.837879908762671,-2.797646126071085
6241,7.875,9.358288819112138,tar,[-8.47579166 -0.72648311],-8.475791656760757,-0.7264831134944844
6242,7.875,29.158234233933527,tar,[5.25336535 8.50671109],5.253365350538543,8.506711090154642
6243,7.875,8.813570659827104,tar,[-6.94114477 -0.5510771 ],-6.941144770110522,-0.5510771020574661
6244,7.875,15.81478803724041,tar,[5.64634877 5.55131943],5.6463487719876575,5.551319434110348
6245,7.875,3.7911934658299797,tar,[ 0.16231084 -6.63685701],0.16231083575490976,-6.636857013472827
6246,7.875,5.446487209846908,tar,[-7.02171805 -2.00549877],-7.0217180480291566,-2.0054987713624435
6247,7.875,55.28796656056962,tar,[-4.49296552  9.92638355],-4.492965518965747,9.926383546732648
6248,7.875,1.8207690888090842,tar,[12.13019109 -0.72392815],12.130191093038196,-0.7239281529151923
6249,7.875,4.749849879800658,tar,[-12.75687804 -11.15819436],-12.756878036308478,-11.158194355802662
6250,7.875,42.24663382476921,tar,[-7.05665229  7.33714565],-7.0566522913772625,7.337145645073196
6251,7.875,14.986298218263665,tar,[-2.30135893  2.74720628],-2.3013589302792448,2.7472062780417628
6252,7.875,5.837549201029736,tar,[-3.74731902 -0.79098632],-3.747319017201687,-0.7909863150308185
6253,7.875,21.87247156770977,tar,[14.12831068  9.53099077],14.128310677561807,9.530990772271908
6254,7.875,14.809869929573452,tar,[2.69305005 4.37669835],2.6930500482022866,4.376698354779275
6255,7.875,2.464374954207033,tar,[ 5.89992405 -3.5144222 ],5.899924046769912,-3.5144221952730135
6256,7.875,4.249200795696324,tar,[11.78745781  2.85827843],11.78745781376071,2.858278434689438
6257,7.875,9.53383604709564,tar,[2.37514136 2.60117784],2.3751413606504905,2.601177842922872
6258,7.875,2.5053750736007006,tar,[-12.62047783  -5.87115816],-12.62047782885469,-5.871158158500498
6259,7.875,89.4816901065408,tar,[-4.22283591 14.05200912],-4.222835913724378,14.05200911657695
6260,7.875,113.36762954361292,tar,[-14.71194432  13.6278    ],-14.711944317769387,13.627799997677684
6261,7.875,19.92419539466794,tar,[-3.73974378  3.89023981],-3.7397437766526,3.890239808220987
6262,7.875,76.48432308944619,tar,[-7.65066813 11.7337867 ],-7.650668125261951,11.733786702494722
6263,7.875,3.435548680078001,tar,[10.61154489  1.99255234],10.611544893638195,1.9925523421889975
6264,7.875,28.996847266528725,tar,[-17.19212551   1.721313  ],-17.192125507362018,1.7213129962870979
6265,7.875,30.70423863641514,tar,[-8.89958849  4.61542157],-8.89958849436626,4.615421568190941
6266,7.875,47.91540560216168,tar,[-3.9574438  8.9760714],-3.9574437979534123,8.976071395951315
6267,7.875,26.53176989371726,tar,[-0.81904483  6.18468644],-0.819044826470689,6.184686440122763
6268,7.875,2.384427399762787,tar,[ 5.37188342 -0.4776216 ],5.37188342335824,-0.47762160072994436
6269,7.875,15.662665147377522,tar,[-22.34623066  -2.78673079],-22.34623066439441,-2.7867307893374162
6270,7.875,1.8500820532492517,tar,[ 6.72385561 -1.29389297],6.7238556053914085,-1.2938929677185615
6271,7.875,25.92869927205426,tar,[-3.71628257  5.06610873],-3.7162825655112837,5.06610873228346
6272,7.875,8.086041334285563,tar,[-1.6918181   0.85636708],-1.6918180961994485,0.8563670753308801
6273,7.875,3.5811695263191057,tar,[-0.73432895 -6.94042433],-0.734328947090692,-6.940424325513082
6274,7.875,9.98328854410643,tar,[4.45747879 3.36959869],4.457478791133151,3.3695986933575726
6275,7.875,27.85175302097333,tar,[6.52185007 8.61239089],6.521850065859135,8.61239089189574
6276,7.875,31.23310002836724,tar,[-8.05824988  4.92619923],-8.05824988199172,4.9261992334444535
6277,7.875,17.1405814803207,tar,[-13.15209809   0.36890511],-13.152098088812185,0.3689051108724988
6278,7.875,97.5136967020507,tar,[-11.87793463  12.79891476],-11.87793463281288,12.79891475917662
6279,7.875,13.941040441464878,tar,[-1.3546482   2.88839141],-1.3546481985896277,2.888391409576826
6280,7.875,6.057123888968468,tar,[6.91947062 2.47319276],6.919470622693341,2.473192760430073
6281,7.875,12.679449852582641,tar,[ 3.8195077  -9.60120144],3.8195076960170327,-9.601201444281333
6282,7.875,29.38687598696046,tar,[  3.89636148 -13.50622417],3.896361476978988,-13.506224167599969
6283,7.875,1.872865992598148,tar,[-6.21765413 -5.09006483],-6.2176541304682,-5.090064834974384
6284,7.875,9.681874856964336,tar,[-4.09730945  0.52537392],-4.097309452223219,0.5253739160974007
6285,7.875,25.097360012391132,tar,[-12.51000369   2.57723595],-12.510003687006975,2.57723594780931
6286,7.875,3.1430021661880163,tar,[10.9011159   1.73517858],10.901115901779695,1.7351785752522524
6287,7.875,25.013252212905858,tar,[4.42771069 7.26060625],4.427710687525541,7.260606252513982
6288,7.875,30.874173183701934,tar,[16.03049448 12.07913546],16.030494476748164,12.07913546383565
6289,7.875,23.257243750593123,tar,[-13.01688685   1.82590715],-13.016886846073355,1.8259071487310605
6290,7.875,2.060739096475259,tar,[-12.55195326  -6.59008792],-12.55195325578369,-6.5900879175754286
6291,7.875,43.95097882933357,tar,[-3.34701743  8.70094474],-3.347017428384877,8.700944735022045
6292,7.875,1.8967968880668928,tar,[-4.18228887 -5.73030417],-4.182288869963652,-5.730304169124636
6293,7.875,8.926132426078356,tar,[-2.15521176  0.93506941],-2.1552117623185407,0.9350694087025512
6294,7.875,1.7952610323785556,tar,[ 5.58501241 -1.60506288],5.585012411211098,-1.6050628817868955
6295,7.875,8.172016922303929,tar,[-0.33930816 -9.2473289 ],-0.3393081594545656,-9.247328903812885
6296,8.0,5.303870645340463,tar,[-4.38952918 -1.21411196],-4.389529176360308,-1.2141119560809945
6297,8.0,2.314833007497492,tar,[ 8.73808816 -2.92628077],8.738088164672886,-2.9262807693846917
6298,8.0,221.6849971058216,tar,[-1.49256577 26.30479626],-1.4925657725046138,26.304796257074504
6299,8.0,7.663378803420839,tar,[-3.5882773  -9.75296243],-3.58827730051479,-9.752962429077439
6300,8.0,1.9499532043926988,tar,[-2.64507796 -4.11678297],-2.6450779641026783,-4.116782970453966
6301,8.0,2.810535880874428,tar,[-8.55623635 -4.44969293],-8.556236348819606,-4.449692927954631
6302,8.0,5.670194626045681,tar,[-1.90010102 -8.45876698],-1.900101024847739,-8.458766977891457
6303,8.0,2.6181229816623945,tar,[ 1.87588511 -5.19545822],1.8758851139692612,-5.195458222257011
6304,8.0,9.71216014271319,tar,[5.87157112 3.65583853],5.871571117416821,3.655838531429803
6305,8.0,29.682507078171568,tar,[-23.02087045   0.25787857],-23.020870445565564,0.2578785652613274
6306,8.0,2.0249630920638646,tar,[-13.41105948  -6.76479246],-13.411059484653247,-6.7647924620835695
6307,8.0,11.237141295063825,tar,[ -6.76912293 -12.31900809],-6.769122926477941,-12.31900809216826
6308,8.0,16.65172983676674,tar,[-4.57343424  2.68072805],-4.57343424078004,2.6807280535889793
6309,8.0,1.788156169618957,tar,[ 4.85908851 -1.79297393],4.859088513387726,-1.792973926655086
6310,8.0,7.443586605630276,tar,[ 3.99090132 -7.52001827],3.9909013229019563,-7.520018271579569
6311,8.0,1.913264208460849,tar,[-2.99192801 -4.09979749],-2.9919280077951713,-4.0997974860534985
6312,8.0,2.1579299875692195,tar,[-8.05491221 -5.13691091],-8.054912214005283,-5.136910907166443
6313,8.0,61.135457838199855,tar,[ 0.3747644  12.08520382],0.37476440056116583,12.08520381741102
6314,8.0,10.406867213447171,tar,[-5.40850193  0.62207655],-5.408501928065751,0.6220765456935482
6315,8.0,12.19430876303671,tar,[7.39615206 4.99143676],7.396152061610706,4.9914367601193845
6316,8.0,26.099161484244323,tar,[-13.88681692   2.19087079],-13.88681692331422,2.190870790104104
6317,8.0,21.97616172258944,tar,[  2.24724914 -12.48887798],2.247249136072904,-12.488877978806451
6318,8.0,25.89175501808944,tar,[  8.33008596 -11.39084   ],8.330085962107134,-11.390840000409113
6319,8.0,29.960830651946374,tar,[-4.2623254   5.82925077],-4.2623254045446535,5.829250772650152
6320,8.0,4.244959233431722,tar,[-0.04326844 -7.3125359 ],-0.04326843696619408,-7.312535898468491
6321,8.0,4.783903062023469,tar,[-7.03118423 -2.52141705],-7.031184234963283,-2.5214170533616573
6322,8.0,2.7464284014428477,tar,[ 2.25435356 -1.13524829],2.254353555358728,-1.1352482911572994
6323,8.0,6.947999298498757,tar,[7.79333903 3.1504877 ],7.793339031061465,3.150487701270986
6324,8.0,8.870255379339048,tar,[1.9428517  2.21084056],1.9428517044438025,2.2108405644125866
6325,8.0,18.384470392181274,tar,[0.80185082 4.78315411],0.8018508247976585,4.783154111255655
6326,8.0,2.1366915621581164,tar,[-11.33673678  -6.01664001],-11.33673678394228,-6.0166400148733015
6327,8.0,92.47128317447884,tar,[ 5.4292964  17.35813609],5.429296398597976,17.358136090200116
6328,8.0,18.64637874992691,tar,[  0.55095695 -11.99163264],0.5509569545698554,-11.991632641787026
6329,8.0,5.552097075755848,tar,[5.22842427 1.69880353],5.228424270474446,1.698803528098492
6330,8.0,17.815350528406817,tar,[1.0998681  4.69359729],1.0998681041478433,4.693597290127884
6331,8.0,1.833770873971156,tar,[ 4.04463566 -3.02327383],4.044635660977231,-3.0232738316050254
6332,8.0,5.84805638574,tar,[-0.61765693  0.15497128],-0.6176569276206708,0.1549712755695347
6333,8.0,14.224642488152204,tar,[2.12287962 3.94916111],2.122879622338127,3.9491611140539895
6334,8.0,20.198170456293198,tar,[ -8.82457895 -15.28704254],-8.824578949929053,-15.287042537978891
6335,8.0,55.83223880994151,tar,[-0.92624332 11.05496978],-0.9262433217776148,11.05496978300964
6336,8.0,2.308351935123927,tar,[ 6.70543398 -0.60153739],6.705433980697518,-0.6015373896114594
6337,8.0,3.618694085400137,tar,[ 4.70440449 -5.39962704],4.704404493954442,-5.399627038997663
6338,8.0,3.1475756158178605,tar,[-0.02555047 -1.57208829],-0.025550468887262093,-1.5720882893268242
6339,8.0,3.778289876864127,tar,[10.56425917  2.12087464],10.564259169470471,2.120874639724513
6340,8.0,55.61864513974943,tar,[-5.659777    9.61956276],-5.659776996183523,9.61956275682652
6341,8.0,27.977737260841632,tar,[-1.68438518  6.28411083],-1.6843851815327278,6.28411083052459
6342,8.0,2.0719383799833393,tar,[-4.95553959 -4.57782158],-4.955539593532877,-4.577821576564118
6343,8.0,35.039637036256096,tar,[  0.24710108 -15.59993481],0.24710108088247165,-15.599934807197494
6344,8.0,13.790135459554302,tar,[2.38224139 3.98656401],2.3822413906053903,3.9865640095021373
6345,8.0,4.841547576603012,tar,[-1.43247714 -7.83995048],-1.4324771351578724,-7.839950478330909
6346,8.0,2.0260212577377086,tar,[ 1.07888033 -4.44782192],1.078880328063107,-4.44782192216692
6347,8.0,1.9232237930945717,tar,[ 0.13596198 -2.9803928 ],0.13596198079313662,-2.980392803957355
6348,8.0,17.763724272470192,tar,[-6.10929624  2.4021012 ],-6.109296243361513,2.4021012047761294
6349,8.0,8.578685325377112,tar,[-0.4783417   1.32678918],-0.4783417048461966,1.3267891836081058
6350,8.0,55.091399331123725,tar,[ 5.36821293 12.63691782],5.36821293357769,12.636917816325713
6351,8.0,42.34344470450824,tar,[-11.07500357   5.95353658],-11.075003569632072,5.953536575232292
6352,8.0,3.8143913209303957,tar,[-5.21101808 -8.49043112],-5.211018079400101,-8.490431115309287
6353,8.0,2.240243080591587,tar,[ 5.03321444 -4.09490689],5.033214435340702,-4.094906885161311
6354,8.0,56.0297387216394,tar,[-11.76261227   7.96598883],-11.762612270219575,7.965988826521689
6355,8.0,48.10786927371663,tar,[-4.49491827  8.73646818],-4.494918268967092,8.736468175383564
6356,8.0,2.353967254391756,tar,[-1.94281793 -6.07435699],-1.942817927857146,-6.074356986514864
6357,8.0,4.774368456479997,tar,[-14.27158457  -4.51171549],-14.271584573522693,-4.511715487494347
6358,8.0,5.691470317991546,tar,[10.89996676  3.49840981],10.899966762515097,3.498409814634441
6359,8.0,17.659922759381885,tar,[6.81332615 6.42741974],6.813326151038838,6.42741974475321
6360,8.0,114.64312575956541,tar,[-3.65226135 16.97651468],-3.6522613457911426,16.97651467996175
6361,8.0,7.169160444795205,tar,[-2.54219608  0.20067904],-2.5421960803620087,0.20067904415722126
6362,8.0,19.954906108468435,tar,[  0.19608004 -12.67612438],0.1960800447571258,-12.676124383652054
6363,8.0,3.9541062726759875,tar,[7.13149746 1.46695412],7.131497461103724,1.466954123553914
6364,8.0,26.51670958113046,tar,[5.78428441 8.14396588],5.784284410027992,8.143965881575507
6365,8.0,2.859876533054137,tar,[-8.56629885 -4.07431634],-8.566298850991373,-4.074316337690594
6366,8.0,66.77153744215315,tar,[  1.41499499 -19.9527982 ],1.4149949943473363,-19.952798198803848
6367,8.0,63.313384249796385,tar,[-1.29206865 11.96648484],-1.292068654609282,11.966484838351697
6368,8.0,18.73092411944963,tar,[-6.25629131  2.82245575],-6.256291310828115,2.822455752120273
6369,8.0,6.681754509121419,tar,[-2.93796527 -0.26751025],-2.9379652732876167,-0.26751025416979807
6370,8.0,9.764151911649053,tar,[-0.0431327   1.80582633],-0.043132699352601216,1.8058263268384902
6371,8.0,4.379630084682174,tar,[11.66910255 -3.80181593],11.66910254701663,-3.8018159301839827
6372,8.0,1.9342326304377209,tar,[10.51176048 -1.6522632 ],10.511760479976932,-1.6522631968578336
6373,8.0,47.97025158704908,tar,[16.56429901 15.03740698],16.564299009599967,15.037406979670267
6374,8.0,8.620285176023392,tar,[5.44898102 3.03617717],5.448981022769788,3.036177171877474
6375,8.0,17.878407882224696,tar,[4.20765327 5.79911584],4.207653266452982,5.799115838490359
6376,8.125,102.7132685410131,tar,[ 16.72438258 -19.71373445],16.724382576123066,-19.71373445385606
6377,8.125,2.5846190478980278,tar,[-9.47590569 -8.41097404],-9.47590568525265,-8.41097404314877
6378,8.125,69.12752368709398,tar,[-2.932867  12.2125969],-2.9328670026167094,12.212596895909662
6379,8.125,37.3429379267155,tar,[-6.35169156  6.68834003],-6.351691555377695,6.688340031451043
6380,8.125,14.949200176555626,tar,[-5.9347742   1.86394278],-5.934774204653678,1.8639427758502625
6381,8.125,22.676096396949568,tar,[-14.6282536  -17.53613382],-14.628253603953151,-17.536133815142517
6382,8.125,73.23498289390541,tar,[-16.92979015   8.65138595],-16.92979015230486,8.651385953557575
6383,8.125,2.003764372991687,tar,[ 1.41076599 -2.54741112],1.4107659859962256,-2.547411124490163
6384,8.125,4.540820526217403,tar,[4.54986754 0.98973699],4.549867538436775,0.9897369880613971
6385,8.125,33.52542815118322,tar,[2.92344964 8.69112744],2.9234496405714294,8.691127442203722
6386,8.125,3.0492774554653588,tar,[-6.15389603 -8.00976688],-6.153896028682269,-8.00976688286331
6387,8.125,16.160400166268683,tar,[-7.28009467  1.88629161],-7.2800946692785455,1.886291613786187
6388,8.125,119.2279944867655,tar,[ 4.19618106 19.70651384],4.196181055266888,19.70651384320863
6389,8.125,23.26657346906825,tar,[-3.05749105  4.94532947],-3.057491052343776,4.945329470568033
6390,8.125,43.73908762804731,tar,[ -5.86974778 -18.97816634],-5.86974778084981,-18.9781663358499
6391,8.125,5.210339484506753,tar,[7.90573763 2.26877068],7.905737627888129,2.268770677526153
6392,8.125,5.0441028849409575,tar,[ 8.13134209 -5.06890063],8.1313420905472,-5.0689006286497715
6393,8.125,2.776135551490549,tar,[ 0.69319954 -5.46020057],0.6931995421616194,-5.460200569179129
